course,stop_code,stop_id,stop_name,route_short_name,trip_headsign,direction_id,departure_time,is_theorical,delay_sec,dest_ar_code
268437454,CARNOTWE,42241,PLACE CARNOT,3,MOSSON,0,10:24:35,0,603,43255
268437405,PCABT3S,43237,PLAN CABANES,3,MOSSON,0,10:19:40,0,308,43255
268437454,PCABT3S,43237,PLAN CABANES,3,MOSSON,0,10:35:08,0,1236,43255
268437454,PMARIRTW,41207,PORT MARIANNE,3,MOSSON,0,10:17:35,0,183,43255
268437218,PMARIRTW,41207,PORT MARIANNE,3,MOSSON,0,10:33:00,0,1108,43255
268437454,RLEZ2E,42237,RIVES DU LEZ T3,3,MOSSON,0,10:22:14,0,462,43255
268437218,RLEZ2E,42237,RIVES DU LEZ T3,3,MOSSON,0,10:37:00,0,1348,43255
268437405,STDENT3S,43235,SAINT-DENIS T3,3,MOSSON,0,10:17:40,0,188,43255
268437454,STDENT3S,43235,SAINT-DENIS T3,3,MOSSON,0,10:32:35,0,1083,43255
268437405,TONNET3S,43245,TONNELLES,3,MOSSON,0,10:25:52,0,680,43255
268437454,VOLTAIRE,42239,VOLTAIRE,3,MOSSON,0,10:23:34,0,542,43255
268437218,VOLTAIRE,42239,VOLTAIRE,3,MOSSON,0,10:38:28,0,1436,43255
268437331,ASTRUT3E,43117,ASTRUC,3,PEROLS ETANG,1,10:15:47,0,75,43201
268437358,ASTRUT3E,43117,ASTRUC,3,PEROLS ETANG,1,10:29:54,0,922,43201
268437281,BOIRAT3S,43149,BOIRARGUES,3,PEROLS ETANG,1,10:23:54,0,562,43201
268437358,CELLRT3E,43105,CELLENEUVE,3,PEROLS ETANG,1,10:19:47,0,315,43201
268437380,CELLRT3E,43105,CELLENEUVE,3,PEROLS ETANG,1,10:34:47,0,1215,43201
268437281,ECOPOLES,43151,ECOPOLE,3,PEROLS ETANG,1,10:26:52,0,740,43201
268437331,ECOPOLES,43151,ECOPOLE,3,PEROLS ETANG,1,10:42:51,0,1699,43201
268437358,ECOPOLES,43151,ECOPOLE,3,PEROLS ETANG,1,10:56:58,0,2546,43201
268437331,GARETW3R,43231,GARE ST-ROCH T3,3,PEROLS ETANG,1,10:24:51,0,619,43201
268437358,HDEPTT3E,43109,HOT. DEPARTEMENT,3,PEROLS ETANG,1,10:22:59,0,507,43201
268437358,GUESDT3E,43115,JULES GUESDE,3,PEROLS ETANG,1,10:27:59,0,807,43201
268437331,ARCEAT3E,43119,LES ARCEAUX,3,PEROLS ETANG,1,10:17:30,0,178,43201
268437358,ARCEAT3E,43119,LES ARCEAUX,3,PEROLS ETANG,1,10:31:37,0,1025,43201
268437358,MOSSOT3E,43103,MOSSON T3,3,PEROLS ETANG,1,10:18:00,0,208,43201
268437380,MOSSOT3E,43103,MOSSON T3,3,PEROLS ETANG,1,10:33:00,0,1108,43201
268437281,MOULAATW,41147,MOULARES,3,PEROLS ETANG,1,10:17:04,0,152,43201
268437331,OBSERT3E,43125,OBSERVATOIRE,3,PEROLS ETANG,1,10:22:51,0,499,43201
268437281,PICASSOS,43145,PABLO PICASSO,3,PEROLS ETANG,1,10:20:54,0,382,43201
268437479,PEXPOT3S,43153,PARC EXPO,3,PEROLS ETANG,1,10:16:16,0,104,43201
268437281,PEXPOT3S,43153,PARC EXPO,3,PEROLS ETANG,1,10:28:54,0,862,43201
268437331,PEXPOT3S,43153,PARC EXPO,3,PEROLS ETANG,1,10:44:51,0,1819,43201
268437358,PERGOT3E,43111,PERGOLA,3,PEROLS ETANG,1,10:24:50,0,618,43201
268437479,PEROLT3S,43155,PEROLS CENTRE,3,PEROLS ETANG,1,10:18:16,0,224,43201
268437281,PEROLT3S,43155,PEROLS CENTRE,3,PEROLS ETANG,1,10:30:54,0,982,43201
268437331,PEROLT3S,43155,PEROLS CENTRE,3,PEROLS ETANG,1,10:46:51,0,1939,43201
268437358,PILORT3E,43107,PILORY,3,PEROLS ETANG,1,10:21:55,0,443,43201
268437331,CARNOTWS,42129,PLACE CARNOT,3,PEROLS ETANG,1,10:27:51,0,799,43201
268437331,PCABT3E,43121,PLAN CABANES,3,PEROLS ETANG,1,10:18:51,0,259,43201
268437358,PCABT3E,43121,PLAN CABANES,3,PEROLS ETANG,1,10:32:58,0,1106,43201
268437281,PMARIATW,41149,PORT MARIANNE,3,PEROLS ETANG,1,10:18:54,0,262,43201
268437281,RLEZ2S,42133,RIVES DU LEZ T3,3,PEROLS ETANG,1,10:14:42,0,10,43201
268437331,RLEZ2S,42133,RIVES DU LEZ T3,3,PEROLS ETANG,1,10:30:51,0,979,43201
268437331,STDENT3E,43123,SAINT-DENIS,3,PEROLS ETANG,1,10:20:51,0,379,43201
268437358,TONNET3E,43113,TONNELLES,3,PEROLS ETANG,1,10:26:18,0,706,43201
268437331,VOLTAIRS,42131,VOLTAIRE,3,PEROLS ETANG,1,10:28:57,0,865,43201
268437663,ALBERT4A,44102,ALBERT 1er,4,GARCIA LORCA,0,10:20:03,0,331,44106
268437775,ALBERT4R,44202,ALBERT 1er,4,GARCIA LORCA,1,10:20:19,0,347,44205
268437639,ALBERT4R,44202,ALBERT 1er,4,GARCIA LORCA,1,10:28:00,0,808,44205
268437553,ALBERT4A,44102,ALBERT 1er,4,GARCIA LORCA,0,10:31:00,0,988,44106
268437583,ALBERT4R,44202,ALBERT 1er,4,GARCIA LORCA,1,10:38:00,0,1408,44205
268437707,ALBERT4A,44102,ALBERT 1er,4,GARCIA LORCA,0,10:41:00,0,1588,44106
268437775,CORUMRTW,41225,CORUM T1,4,GARCIA LORCA,1,10:17:19,0,167,44205
268437663,CORUMATW,41131,CORUM T1,4,GARCIA LORCA,0,10:23:15,0,523,44106
268437639,CORUMRTW,41225,CORUM T1,4,GARCIA LORCA,1,10:25:00,0,628,44205
268437553,CORUMATW,41131,CORUM T1,4,GARCIA LORCA,0,10:34:00,0,1168,44106
268437583,CORUMRTW,41225,CORUM T1,4,GARCIA LORCA,1,10:35:00,0,1228,44205
268437707,CORUMATW,41131,CORUM T1,4,GARCIA LORCA,0,10:44:00,0,1768,44106
268437553,LORCAT4A,44105,GARCIA LORCA,4,GARCIA LORCA,0,10:15:00,0,28,44106
268437583,LORCA4R,44201,GARCIA LORCA,4,GARCIA LORCA,1,10:20:00,0,328,44205
268437707,LORCAT4A,44105,GARCIA LORCA,4,GARCIA LORCA,0,10:25:00,0,628,44106
268437733,LORCA4R,44201,GARCIA LORCA,4,GARCIA LORCA,1,10:30:00,0,928,44205
268437610,LORCAT4A,44105,GARCIA LORCA,4,GARCIA LORCA,0,10:35:00,0,1228,44106
268437776,LORCA4R,44201,GARCIA LORCA,4,GARCIA LORCA,1,10:40:00,0,1528,44205
268437553,GARETW3A,43127,GARE ST-ROCH T3,4,GARCIA LORCA,0,10:25:00,0,628,44106
268437775,GARETW3R,43231,GARE ST-ROCH T3,4,GARCIA LORCA,1,10:27:19,0,767,44205
268437707,GARETW3A,43127,GARE ST-ROCH T3,4,GARCIA LORCA,0,10:35:00,0,1228,44106
268437639,GARETW3R,43231,GARE ST-ROCH T3,4,GARCIA LORCA,1,10:35:00,0,1228,44205
268437610,GARETW3A,43127,GARE ST-ROCH T3,4,GARCIA LORCA,0,10:45:00,0,1828,44106
268437583,GARETW3R,43231,GARE ST-ROCH T3,4,GARCIA LORCA,1,10:45:00,0,1828,44205
268437583,HVILLE4R,43141,HOTEL DE VILLE,4,GARCIA LORCA,1,10:24:00,0,568,44205
268437609,HVILLE4A,43217,HOTEL DE VILLE,4,GARCIA LORCA,0,10:24:39,0,607,44106
268437733,HVILLE4R,43141,HOTEL DE VILLE,4,GARCIA LORCA,1,10:34:00,0,1168,44205
268437663,HVILLE4A,43217,HOTEL DE VILLE,4,GARCIA LORCA,0,10:34:03,0,1171,44106
268437776,HVILLE4R,43141,HOTEL DE VILLE,4,GARCIA LORCA,1,10:44:00,0,1768,44205
268437553,HVILLE4A,43217,HOTEL DE VILLE,4,GARCIA LORCA,0,10:45:00,0,1828,44106
268437706,RAUZE4A,43219,LA RAUZE,4,GARCIA LORCA,0,10:16:25,0,113,44106
268437583,RAUZE4R,43139,LA RAUZE,4,GARCIA LORCA,1,10:22:00,0,448,44205
268437609,RAUZE4A,43219,LA RAUZE,4,GARCIA LORCA,0,10:26:38,0,726,44106
268437733,RAUZE4R,43139,LA RAUZE,4,GARCIA LORCA,1,10:32:00,0,1048,44205
268437663,RAUZE4A,43219,LA RAUZE,4,GARCIA LORCA,0,10:36:01,0,1289,44106
268437776,RAUZE4R,43139,LA RAUZE,4,GARCIA LORCA,1,10:42:00,0,1648,44205
268437609,AUBESTWE,42231,LES AUBES,4,GARCIA LORCA,0,10:15:39,0,67,44106
268437639,AUBESTWS,42139,LES AUBES,4,GARCIA LORCA,1,10:22:00,0,448,44205
268437663,AUBESTWE,42231,LES AUBES,4,GARCIA LORCA,0,10:25:03,0,631,44106
268437583,AUBESTWS,42139,LES AUBES,4,GARCIA LORCA,1,10:32:00,0,1048,44205
268437553,AUBESTWE,42231,LES AUBES,4,GARCIA LORCA,0,10:36:00,0,1288,44106
268437733,AUBESTWS,42139,LES AUBES,4,GARCIA LORCA,1,10:42:00,0,1648,44205
268437775,BLANCRTW,41227,LOUIS BLANC,4,GARCIA LORCA,1,10:18:06,0,214,44205
268437663,BLANCATW,41129,LOUIS BLANC,4,GARCIA LORCA,0,10:21:38,0,426,44106
268437639,BLANCRTW,41227,LOUIS BLANC,4,GARCIA LORCA,1,10:26:15,0,703,44205
268437553,BLANCATW,41129,LOUIS BLANC,4,GARCIA LORCA,0,10:32:39,0,1087,44106
268437583,BLANCRTW,41227,LOUIS BLANC,4,GARCIA LORCA,1,10:36:15,0,1303,44205
268437707,BLANCATW,41129,LOUIS BLANC,4,GARCIA LORCA,0,10:42:39,0,1687,44106
268437732,NVSTROCS,42247,NOUVEAU ST-ROCH,4,GARCIA LORCA,1,10:18:26,0,234,44205
268437553,NVSTROCE,42123,NOUVEAU ST-ROCH,4,GARCIA LORCA,0,10:21:00,0,388,44106
268437707,NVSTROCE,42123,NOUVEAU ST-ROCH,4,GARCIA LORCA,0,10:31:00,0,988,44106
268437775,NVSTROCS,42247,NOUVEAU ST-ROCH,4,GARCIA LORCA,1,10:31:19,0,1007,44205
268437639,NVSTROCS,42247,NOUVEAU ST-ROCH,4,GARCIA LORCA,1,10:38:40,0,1448,44205
268437610,NVSTROCE,42123,NOUVEAU ST-ROCH,4,GARCIA LORCA,0,10:41:00,0,1588,44106
268437663,OBSERT3S,43233,OBSERVATOIRE,4,GARCIA LORCA,0,10:15:03,0,31,44106
268437775,OBSERT3E,43125,OBSERVATOIRE,4,GARCIA LORCA,1,10:24:51,0,619,44205
268437553,OBSERT3S,43233,OBSERVATOIRE,4,GARCIA LORCA,0,10:26:00,0,688,44106
268437639,OBSERT3E,43125,OBSERVATOIRE,4,GARCIA LORCA,1,10:32:33,0,1081,44205
268437707,OBSERT3S,43233,OBSERVATOIRE,4,GARCIA LORCA,0,10:36:00,0,1288,44106
268437583,OBSERT3E,43125,OBSERVATOIRE,4,GARCIA LORCA,1,10:43:00,0,1708,44205
268437663,PEYROT4A,44103,PEYROU,4,GARCIA LORCA,0,10:18:03,0,211,44106
268437775,PEYROT4R,44203,PEYROU,4,GARCIA LORCA,1,10:22:19,0,467,44205
268437553,PEYROT4A,44103,PEYROU,4,GARCIA LORCA,0,10:29:00,0,868,44106
268437639,PEYROT4R,44203,PEYROU,4,GARCIA LORCA,1,10:30:00,0,928,44205
268437707,PEYROT4A,44103,PEYROU,4,GARCIA LORCA,0,10:39:00,0,1468,44106
268437583,PEYROT4R,44203,PEYROU,4,GARCIA LORCA,1,10:40:00,0,1528,44205
268437639,EUROPRTW,41213,PL. DE L'EUROPE,4,GARCIA LORCA,1,10:18:00,0,208,44205
268437609,EUROPATW,41143,PL. DE L'EUROPE,4,GARCIA LORCA,0,10:19:39,0,307,44106
268437583,EUROPRTW,41213,PL. DE L'EUROPE,4,GARCIA LORCA,1,10:28:00,0,808,44205
268437663,EUROPATW,41143,PL. DE L'EUROPE,4,GARCIA LORCA,0,10:29:03,0,871,44106
268437733,EUROPRTW,41213,PL. DE L'EUROPE,4,GARCIA LORCA,1,10:38:00,0,1408,44205
268437553,EUROPATW,41143,PL. DE L'EUROPE,4,GARCIA LORCA,0,10:40:00,0,1528,44106
268437609,POMPITWE,42233,POMPIGNANE,4,GARCIA LORCA,0,10:17:39,0,187,44106
268437639,POMPITWS,42137,POMPIGNANE,4,GARCIA LORCA,1,10:19:56,0,324,44205
268437663,POMPITWE,42233,POMPIGNANE,4,GARCIA LORCA,0,10:27:03,0,751,44106
268437583,POMPITWS,42137,POMPIGNANE,4,GARCIA LORCA,1,10:30:00,0,928,44205
268437553,POMPITWE,42233,POMPIGNANE,4,GARCIA LORCA,0,10:38:00,0,1408,44106
268437733,POMPITWS,42137,POMPIGNANE,4,GARCIA LORCA,1,10:40:00,0,1528,44205
268437582,RESTAN4R,43135,RESTANQUE,4,GARCIA LORCA,1,10:15:25,0,53,44205
268437553,RESTAN4A,43223,RESTANQUE,4,GARCIA LORCA,0,10:16:44,0,132,44106
268437732,RESTAN4R,43135,RESTANQUE,4,GARCIA LORCA,1,10:21:43,0,431,44205
268437707,RESTAN4A,43223,RESTANQUE,4,GARCIA LORCA,0,10:26:44,0,732,44106
268437775,RESTAN4R,43135,RESTANQUE,4,GARCIA LORCA,1,10:34:08,0,1176,44205
268437610,RESTAN4A,43223,RESTANQUE,4,GARCIA LORCA,0,10:36:44,0,1332,44106
268437639,RILEZRTW,41211,RIVES DU LEZ T1,4,GARCIA LORCA,1,10:17:00,0,148,44205
268437609,RILEZATW,41145,RIVES DU LEZ T1,4,GARCIA LORCA,0,10:21:59,0,447,44106
268437583,RILEZRTW,41211,RIVES DU LEZ T1,4,GARCIA LORCA,1,10:27:00,0,748,44205
268437663,RILEZATW,41145,RIVES DU LEZ T1,4,GARCIA LORCA,0,10:31:04,0,992,44106
268437733,RILEZRTW,41211,RIVES DU LEZ T1,4,GARCIA LORCA,1,10:37:00,0,1348,44205
268437553,RILEZATW,41145,RIVES DU LEZ T1,4,GARCIA LORCA,0,10:42:00,0,1648,44106
268437732,RONDETWS,42245,RONDELET,4,GARCIA LORCA,1,10:16:22,0,110,44205
268437553,RONDETWE,42125,RONDELET,4,GARCIA LORCA,0,10:22:58,0,506,44106
268437775,RONDETWS,42245,RONDELET,4,GARCIA LORCA,1,10:29:19,0,887,44205
268437707,RONDETWE,42125,RONDELET,4,GARCIA LORCA,0,10:32:58,0,1106,44106
268437639,RONDETWS,42245,RONDELET,4,GARCIA LORCA,1,10:36:49,0,1337,44205
268437610,RONDETWE,42125,RONDELET,4,GARCIA LORCA,0,10:42:58,0,1706,44106
268437663,STGUIT4A,44104,SAINT-GUILHEM,4,GARCIA LORCA,0,10:16:18,0,106,44106
268437775,STGUIT4R,44204,SAINT-GUILHEM,4,GARCIA LORCA,1,10:24:10,0,578,44205
268437553,STGUIT4A,44104,SAINT-GUILHEM,4,GARCIA LORCA,0,10:27:14,0,762,44106
268437639,STGUIT4R,44204,SAINT-GUILHEM,4,GARCIA LORCA,1,10:31:40,0,1028,44205
268437707,STGUIT4A,44104,SAINT-GUILHEM,4,GARCIA LORCA,0,10:37:14,0,1362,44106
268437583,STGUIT4R,44204,SAINT-GUILHEM,4,GARCIA LORCA,1,10:41:47,0,1635,44205
268437553,SMART4A,43225,SAINT-MARTIN,4,GARCIA LORCA,0,10:18:00,0,208,44106
268437732,SMART4R,43133,SAINT-MARTIN,4,GARCIA LORCA,1,10:20:26,0,354,44205
268437707,SMART4A,43225,SAINT-MARTIN,4,GARCIA LORCA,0,10:28:00,0,808,44106
268437775,SMART4R,43133,SAINT-MARTIN,4,GARCIA LORCA,1,10:33:19,0,1127,44205
268437610,SMART4A,43225,SAINT-MARTIN,4,GARCIA LORCA,0,10:38:00,0,1408,44106
268437639,SMART4R,43133,SAINT-MARTIN,4,GARCIA LORCA,1,10:41:00,0,1588,44205
268440223,PL_FR50,50106,PLACE DE FRANCE,50,GARE SUD DE FRANCE,0,10:35:00,0,1228,50004
268440225,PL_FR50,50106,PLACE DE FRANCE,50,GARE SUD DE FRANCE,0,11:05:00,0,3028,50004
268440227,PL_FR50,50106,PLACE DE FRANCE,50,GARE SUD DE FRANCE,0,11:35:00,0,4828,50004
268440224,GARESDFS,50004,GARE SUD FRANCE,50,PLACE DE FRANCE,1,10:50:00,0,2128,50106
268440226,GARESDFS,50004,GARE SUD FRANCE,50,PLACE DE FRANCE,1,11:20:00,0,3928,50106
268440228,GARESDFS,50004,GARE SUD FRANCE,50,PLACE DE FRANCE,1,11:50:00,1,5728,50106
268440468,NOBELS,12125,ALFRED NOBEL,51,ND DE SABLASSOU,0,10:20:28,0,356,51101
268440339,NOBELS,12125,ALFRED NOBEL,51,ND DE SABLASSOU,0,10:35:28,0,1256,51101
268440321,NOBELS,12125,ALFRED NOBEL,51,ND DE SABLASSOU,0,10:50:28,0,2156,51101
268440468,EUREKAS,12124,EUREKA,51,ND DE SABLASSOU,0,10:21:00,0,388,51101
268440339,EUREKAS,12124,EUREKA,51,ND DE SABLASSOU,0,10:36:00,0,1288,51101
268440321,EUREKAS,12124,EUREKA,51,ND DE SABLASSOU,0,10:51:00,0,2188,51101
268440468,COUPERIR,11219,F. COUPERIN,51,ND DE SABLASSOU,0,10:18:50,0,258,51101
268440339,COUPERIR,11219,F. COUPERIN,51,ND DE SABLASSOU,0,10:33:50,0,1158,51101
268440321,COUPERIR,11219,F. COUPERIN,51,ND DE SABLASSOU,0,10:48:50,0,2058,51101
268440468,DASSAULS,37202,MARCEL DASSAULT,51,ND DE SABLASSOU,0,10:22:19,0,467,51101
268440339,DASSAULS,37202,MARCEL DASSAULT,51,ND DE SABLASSOU,0,10:37:19,0,1367,51101
268440321,DASSAULS,37202,MARCEL DASSAULT,51,ND DE SABLASSOU,0,10:52:19,0,2267,51101
268440468,PHLAMOU1,51100,PHILIPPE LAMOUR,51,ND DE SABLASSOU,0,10:21:32,0,420,51101
268440339,PHLAMOU1,51100,PHILIPPE LAMOUR,51,ND DE SABLASSOU,0,10:36:32,0,1320,51101
268440321,PHLAMOU1,51100,PHILIPPE LAMOUR,51,ND DE SABLASSOU,0,10:51:32,0,2220,51101
268440468,PINVILLS,11220,PINVILLE,51,ND DE SABLASSOU,0,10:19:24,0,292,51101
268440339,PINVILLS,11220,PINVILLE,51,ND DE SABLASSOU,0,10:34:24,0,1192,51101
268440321,PINVILLS,11220,PINVILLE,51,ND DE SABLASSOU,0,10:49:24,0,2092,51101
268440468,P_EUROPE,9149,PL. DE L'EUROPE,51,ND DE SABLASSOU,0,10:15:00,0,28,51101
268440339,P_EUROPE,9149,PL. DE L'EUROPE,51,ND DE SABLASSOU,0,10:30:00,0,928,51101
268440321,P_EUROPE,9149,PL. DE L'EUROPE,51,ND DE SABLASSOU,0,10:45:00,0,1828,51101
268440468,VPOSTER,11218,VIEILLE POSTE,51,ND DE SABLASSOU,0,10:18:00,0,208,51101
268440339,VPOSTER,11218,VIEILLE POSTE,51,ND DE SABLASSOU,0,10:33:00,0,1108,51101
268440321,VPOSTER,11218,VIEILLE POSTE,51,ND DE SABLASSOU,0,10:48:00,0,2008,51101
268440320,ANOBELE,12220,ALFRED NOBEL,51,PL. DE L'EUROPE,1,10:26:46,0,734,9232
268440469,ANOBELE,12220,ALFRED NOBEL,51,PL. DE L'EUROPE,1,10:41:46,0,1634,9232
268440340,ANOBELE,12220,ALFRED NOBEL,51,PL. DE L'EUROPE,1,10:56:46,0,2534,9232
268440320,EUREKAE,12222,EUREKA,51,PL. DE L'EUROPE,1,10:26:01,0,689,9232
268440469,EUREKAE,12222,EUREKA,51,PL. DE L'EUROPE,1,10:41:01,0,1589,9232
268440340,EUREKAE,12222,EUREKA,51,PL. DE L'EUROPE,1,10:56:01,0,2489,9232
268440320,COUPERIA,11104,F. COUPERIN,51,PL. DE L'EUROPE,1,10:28:15,0,823,9232
268440469,COUPERIA,11104,F. COUPERIN,51,PL. DE L'EUROPE,1,10:43:15,0,1723,9232
268440340,COUPERIA,11104,F. COUPERIN,51,PL. DE L'EUROPE,1,10:58:15,0,2623,9232
268440320,DASSAULE,37101,MARCEL DASSAULT,51,PL. DE L'EUROPE,1,10:24:26,0,594,9232
268440469,DASSAULE,37101,MARCEL DASSAULT,51,PL. DE L'EUROPE,1,10:39:26,0,1494,9232
268440340,DASSAULE,37101,MARCEL DASSAULT,51,PL. DE L'EUROPE,1,10:54:26,0,2394,9232
268440320,SABLA51,51101,ND DE SABLASSOU,51,PL. DE L'EUROPE,1,10:20:00,0,328,9232
268440469,SABLA51,51101,ND DE SABLASSOU,51,PL. DE L'EUROPE,1,10:35:00,0,1228,9232
268440340,SABLA51,51101,ND DE SABLASSOU,51,PL. DE L'EUROPE,1,10:50:00,0,2128,9232
268440320,PHLAMOU2,51206,PHILIPPE LAMOUR,51,PL. DE L'EUROPE,1,10:25:20,0,648,9232
268440469,PHLAMOU2,51206,PHILIPPE LAMOUR,51,PL. DE L'EUROPE,1,10:40:20,0,1548,9232
268440340,PHLAMOU2,51206,PHILIPPE LAMOUR,51,PL. DE L'EUROPE,1,10:55:20,0,2448,9232
268440320,PINVILLE,11103,PINVILLE,51,PL. DE L'EUROPE,1,10:27:37,0,785,9232
268440469,PINVILLE,11103,PINVILLE,51,PL. DE L'EUROPE,1,10:42:37,0,1685,9232
268440340,PINVILLE,11103,PINVILLE,51,PL. DE L'EUROPE,1,10:57:37,0,2585,9232
268440338,PTJUVENR,16236,PONT JUVENAL,51,PL. DE L'EUROPE,1,10:16:32,0,120,9232
268440320,PTJUVENR,16236,PONT JUVENAL,51,PL. DE L'EUROPE,1,10:32:03,0,1051,9232
268440469,PTJUVENR,16236,PONT JUVENAL,51,PL. DE L'EUROPE,1,10:47:03,0,1951,9232
268440320,VPOSTEA,11105,VIEILLE POSTE,51,PL. DE L'EUROPE,1,10:29:01,0,869,9232
268440469,VPOSTEA,11105,VIEILLE POSTE,51,PL. DE L'EUROPE,1,10:44:01,0,1769,9232
268440340,VPOSTEA,11105,VIEILLE POSTE,51,PL. DE L'EUROPE,1,10:59:01,0,2669,9232
268440522,CSTETIEA,12119,CIM. ST-ETIENNE,52,GRAMMONT,0,10:34:00,0,1168,12201
268440524,CSTETIEA,12119,CIM. ST-ETIENNE,52,GRAMMONT,0,11:04:00,0,2968,12201
268440526,CSTETIEA,12119,CIM. ST-ETIENNE,52,GRAMMONT,0,11:32:59,0,4707,12201
268440522,MELIESS,9141,GEORGES MELIES,52,GRAMMONT,0,10:28:52,0,860,12201
268440524,MELIESS,9141,GEORGES MELIES,52,GRAMMONT,0,10:58:52,0,2660,12201
268440526,MELIESS,9141,GEORGES MELIES,52,GRAMMONT,0,11:28:30,0,4438,12201
268440522,PL_FRA52,52101,PLACE DE FRANCE,52,GRAMMONT,0,10:26:00,0,688,12201
268440524,PL_FRA52,52101,PLACE DE FRANCE,52,GRAMMONT,0,10:56:00,0,2488,12201
268440526,PL_FRA52,52101,PLACE DE FRANCE,52,GRAMMONT,0,11:26:00,0,4288,12201
268440522,ZENITHA,12117,ZENITH,52,GRAMMONT,0,10:32:03,0,1051,12201
268440524,ZENITHA,12117,ZENITH,52,GRAMMONT,0,11:02:03,0,2851,12201
268440526,ZENITHA,12117,ZENITH,52,GRAMMONT,0,11:31:17,0,4605,12201
268440521,CSTETIER,12202,CIM. ST-ETIENNE,52,PLACE DE FRANCE,1,10:16:00,0,88,52101
268440523,CSTETIER,12202,CIM. ST-ETIENNE,52,PLACE DE FRANCE,1,10:46:00,0,1888,52101
268440525,CSTETIER,12202,CIM. ST-ETIENNE,52,PLACE DE FRANCE,1,11:16:00,0,3688,52101
268440521,MELIESE,9241,GEORGES MELIES,52,PLACE DE FRANCE,1,10:18:54,0,262,52101
268440523,MELIESE,9241,GEORGES MELIES,52,PLACE DE FRANCE,1,10:48:54,0,2062,52101
268440525,MELIESE,9241,GEORGES MELIES,52,PLACE DE FRANCE,1,11:18:54,0,3862,52101
268440521,GRAMMONT,12201,GRAMMONT,52,PLACE DE FRANCE,1,10:15:00,0,28,52101
268440523,GRAMMONT,12201,GRAMMONT,52,PLACE DE FRANCE,1,10:45:00,0,1828,52101
268440525,GRAMMONT,12201,GRAMMONT,52,PLACE DE FRANCE,1,11:15:00,0,3628,52101
268440521,ZENITHR,12204,ZENITH,52,PLACE DE FRANCE,1,10:18:24,0,232,52101
268440523,ZENITHR,12204,ZENITH,52,PLACE DE FRANCE,1,10:48:24,0,2032,52101
268440525,ZENITHR,12204,ZENITH,52,PLACE DE FRANCE,1,11:18:24,0,3832,52101
268437862,ALCOS,3135,ALCO,6,EUROMEDECINE,0,10:26:44,0,732,2202
268437993,ALCOS,3135,ALCO,6,EUROMEDECINE,0,10:32:17,0,1065,2202
268437901,ALCOS,3135,ALCO,6,EUROMEDECINE,0,10:43:05,0,1713,2202
268437961,AMBPARES,2125,AMBROISE PARE,6,EUROMEDECINE,0,10:19:35,0,303,2202
268437862,AMBPARES,2125,AMBROISE PARE,6,EUROMEDECINE,0,10:34:51,0,1219,2202
268437993,AMBPARES,2125,AMBROISE PARE,6,EUROMEDECINE,0,10:40:07,0,1535,2202
268437993,ANATOLEE,1236,ANATOLE FRANCE,6,EUROMEDECINE,0,10:16:34,0,122,2202
268437901,ANATOLEE,1236,ANATOLE FRANCE,6,EUROMEDECINE,0,10:27:46,0,794,2202
268437924,ANATOLEE,1236,ANATOLE FRANCE,6,EUROMEDECINE,0,10:37:29,0,1377,2202
268437846,ANTENNES,2127,ANTENNES,6,EUROMEDECINE,0,10:14:57,0,25,2202
268437961,ANTENNES,2127,ANTENNES,6,EUROMEDECINE,0,10:24:31,0,599,2202
268437862,ANTENNES,2127,ANTENNES,6,EUROMEDECINE,0,10:39:28,0,1496,2202
268437846,APOTHICS,3139,APOTHICAIRES,6,EUROMEDECINE,0,10:18:22,0,230,2202
268437961,APOTHICS,3139,APOTHICAIRES,6,EUROMEDECINE,0,10:27:03,0,751,2202
268437862,APOTHICS,3139,APOTHICAIRES,6,EUROMEDECINE,0,10:42:06,0,1654,2202
268437924,AVTOULOE,6106,AV. DE TOULOUSE,6,EUROMEDECINE,0,10:23:43,0,551,2202
268437855,AVTOULOE,6106,AV. DE TOULOUSE,6,EUROMEDECINE,0,10:45:55,0,1883,2202
268437839,AVTOULOE,6106,AV. DE TOULOUSE,6,EUROMEDECINE,0,10:53:30,0,2338,2202
268437901,BERTHELE,5118,BERTHELOT,6,EUROMEDECINE,0,10:20:03,0,331,2202
268437924,BERTHELE,5118,BERTHELOT,6,EUROMEDECINE,0,10:30:13,0,941,2202
268437855,BERTHELE,5118,BERTHELOT,6,EUROMEDECINE,0,10:51:31,0,2219,2202
268437862,CEVENNEA,3130,CEVENNES,6,EUROMEDECINE,0,10:24:43,0,611,2202
268437993,CEVENNEA,3130,CEVENNES,6,EUROMEDECINE,0,10:29:48,0,916,2202
268437901,CEVENNEA,3130,CEVENNES,6,EUROMEDECINE,0,10:41:09,0,1597,2202
268437862,CHATEAUO,3141,CHATEAU D'O,6,EUROMEDECINE,0,10:29:39,0,907,2202
268437993,CHATEAUO,3141,CHATEAU D'O,6,EUROMEDECINE,0,10:34:40,0,1208,2202
268437901,CHATEAUO,3141,CHATEAU D'O,6,EUROMEDECINE,0,10:46:01,0,1889,2202
268437862,CLAUDELS,7218,COLLEGE CLAUDEL,6,EUROMEDECINE,0,10:19:07,0,275,2202
268437993,CLAUDELS,7218,COLLEGE CLAUDEL,6,EUROMEDECINE,0,10:24:16,0,584,2202
268437901,CLAUDELS,7218,COLLEGE CLAUDEL,6,EUROMEDECINE,0,10:35:04,0,1232,2202
